,,Table S1. List of DEGs across GSE165724.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
6138,6506.580225,0.258064299,0.102797213,2.510421152,0.012058725,0.026361123,RPL15,ribosomal protein L15 [Source:HGNC Symbol;Acc:HGNC:10306]
6139,1754.206918,0.173758368,0.145786571,1.191868138,0.233312953,0.32786802,RPL17,ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307]
6141,3060.052797,0.31837826,0.109109947,2.917958145,0.003523316,0.008837695,RPL18,ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:10310]
6142,2482.479864,-0.045832852,0.146161492,-0.313576792,0.753842489,0.817396029,RPL18A,ribosomal protein L18a [Source:HGNC Symbol;Acc:HGNC:10311]
6143,5511.584957,0.237707457,0.110647724,2.148326682,0.031687813,0.061245034,RPL19,ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]
6144,1864.243704,0.006471125,0.228043574,0.028376704,0.977361704,0.984000893,RPL21,ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]
6146,2585.540461,-0.045370621,0.087875341,-0.516306631,0.605640266,0.694697422,RPL22,ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]
6147,3189.618826,0.394524436,0.124433981,3.170552224,0.001521495,0.004173132,RPL23A,ribosomal protein L23a [Source:HGNC Symbol;Acc:HGNC:10317]
6150,135.5680831,0.345932549,0.11702941,2.955945435,0.003117122,0.007925261,MRPL23,mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]
6152,2646.829394,0.568786636,0.132461768,4.293968334,1.76E-05,7.05E-05,RPL24,ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325]
6154,4257.372583,0.135168921,0.151902496,0.889840028,0.37355179,0.478130901,RPL26,ribosomal protein L26 [Source:HGNC Symbol;Acc:HGNC:10327]
6155,1455.697313,0.349813148,0.138692196,2.522226618,0.011661455,0.025608756,RPL27,ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]
6156,3263.127116,0.036695664,0.15020718,0.244300331,0.806998227,0.858746261,RPL30,ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]
6157,3783.849273,0.155067325,0.120368915,1.288267201,0.197652966,0.286670887,RPL27A,ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]
6158,1780.771134,0.64233782,0.102657154,6.25711697,3.92E-10,3.01E-09,RPL28,ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]
6159,2290.687608,0.277021422,0.127425954,2.173979576,0.029706669,0.057928811,RPL29,ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331]
6160,2666.041819,0.641198883,0.199465308,3.214588486,0.001306316,0.00363791,RPL31,ribosomal protein L31 [Source:HGNC Symbol;Acc:HGNC:10334]
6161,3357.128975,0.298355855,0.152170937,1.960662536,0.049918402,0.090896279,RPL32,ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]
6164,2165.294098,0.142710631,0.1583647,0.901151779,0.367507626,0.471777639,RPL34,ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]
6165,1957.767842,0.204993336,0.161631001,1.268279817,0.204698042,0.295034739,RPL35A,ribosomal protein L35a [Source:HGNC Symbol;Acc:HGNC:10345]
6166,1079.099398,-0.023234704,0.140865306,-0.164942702,0.868989081,0.905622735,RPL36AL,ribosomal protein L36a like [Source:HGNC Symbol;Acc:HGNC:10346]
6167,3501.983007,0.216665456,0.112474331,1.926354699,0.0540601,0.097378705,RPL37,ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]
6168,3520.288108,0.632165147,0.17235484,3.667811979,0.000244635,0.000797272,RPL37A,ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]
6169,1873.174941,0.083396321,0.13516906,0.616977885,0.537249313,0.634704205,RPL38,ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]
6170,1647.679918,0.360629962,0.181286417,1.989282867,0.04666999,0.085759391,RPL39,ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]
6171,3180.578781,0.387208907,0.21039446,1.840394977,0.06571027,0.115023233,RPL41,ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:10354]
6173,577.035317,0.205364065,0.183935455,1.116500704,0.264207869,0.362671266,RPL36A,ribosomal protein L36a [Source:HGNC Symbol;Acc:HGNC:10359]
6175,5691.817145,0.476509756,0.121521481,3.921197724,8.81E-05,0.000311939,RPLP0,ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]
6176,2223.749971,0.113944278,0.1164974,0.978084294,0.328032635,0.431070665,RPLP1,ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]
6181,2136.543886,0.449813943,0.131345875,3.424652228,0.000615587,0.001839927,RPLP2,ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]
6182,76.79112331,0.55507635,0.17434323,3.183813623,0.001453486,0.004003932,MRPL12,mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]
6183,81.66131295,0.400787933,0.137949733,2.905318653,0.003668794,0.009157105,MRPS12,mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380]
6184,3108.202425,-0.129744841,0.097166964,-1.335277289,0.181785609,0.267597295,RPN1,ribophorin I [Source:HGNC Symbol;Acc:HGNC:10381]
6185,2699.236293,0.425138756,0.094159611,4.515086137,6.33E-06,2.74E-05,RPN2,ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]
6187,3587.228114,0.755593445,0.144220803,5.239143238,1.61E-07,8.91E-07,RPS2,ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]
6188,3905.575376,0.278427622,0.107808237,2.582619187,0.009805349,0.021962622,RPS3,ribosomal protein S3 [Source:HGNC Symbol;Acc:HGNC:10420]
6189,6013.429944,0.345082849,0.166392325,2.073910851,0.038087591,0.071910832,RPS3A,ribosomal protein S3A [Source:HGNC Symbol;Acc:HGNC:10421]
6191,9103.128068,0.72992565,0.129274,5.646345342,1.64E-08,1.03E-07,RPS4X,ribosomal protein S4 X-linked [Source:HGNC Symbol;Acc:HGNC:10424]
6192,404.7331791,-0.330767541,1.231234709,-0.268647024,0.788201322,0.84428896,RPS4Y1,ribosomal protein S4 Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:10425]
6193,1533.991788,0.584150363,0.164503923,3.550981357,0.000383798,0.001199855,RPS5,ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]
6194,7664.316709,0.317134755,0.111636842,2.840771465,0.004500455,0.010988416,RPS6,ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:10429]
6195,660.5497216,0.290709424,0.119548715,2.431723545,0.015027172,0.032050164,RPS6KA1,ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]
6196,1431.325201,1.070239245,0.099701027,10.7344857,7.01E-27,2.28E-25,RPS6KA2,ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]
6197,1468.648562,0.790732218,0.106956074,7.393055773,1.43E-13,1.59E-12,RPS6KA3,ribosomal protein S6 kinase A3 [Source:HGNC Symbol;Acc:HGNC:10432]
6198,731.1889605,-0.140374666,0.063643112,-2.205653715,0.027408255,0.054017367,RPS6KB1,ribosomal protein S6 kinase B1 [Source:HGNC Symbol;Acc:HGNC:10436]
6199,273.2340921,0.193847005,0.079082621,2.45119601,0.01423824,0.030553066,RPS6KB2,ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]
6201,2153.127707,0.328543459,0.158890692,2.067732568,0.038665178,0.072869562,RPS7,ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:10440]
6202,3667.779371,0.615809408,0.14517144,4.241945982,2.22E-05,8.72E-05,RPS8,ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]
6203,2590.438758,0.74899499,0.157415655,4.758071805,1.95E-06,9.20E-06,RPS9,ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:10442]
6204,1162.642418,0.463414123,0.161216928,2.874475577,0.004046991,0.00999681,RPS10,ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383]
6205,4982.842965,0.228724027,0.13773327,1.660630198,0.09678774,0.15917026,RPS11,ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]
6206,2627.655655,0.39994441,0.174179457,2.296162913,0.021666568,0.044061356,RPS12,ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385]
6207,1569.739916,0.250791352,0.147875354,1.695964511,0.089892601,0.149612628,RPS13,ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]
6208,3810.223348,0.329161388,0.16123354,2.041519323,0.041199235,0.077051823,RPS14,ribosomal protein S14 [Source:HGNC Symbol;Acc:HGNC:10387]
6209,1527.806118,0.353332147,0.120009383,2.944204347,0.003237861,0.008201262,RPS15,ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:10388]
6210,2730.370021,0.254818169,0.14235796,1.789981884,0.073456824,0.126244148,RPS15A,ribosomal protein S15a [Source:HGNC Symbol;Acc:HGNC:10389]
6217,911.7253497,0.108393527,0.149644746,0.724339008,0.468857635,0.571027561,RPS16,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]
6218,3238.999935,0.156464829,0.140521517,1.113458154,0.265511711,0.36421344,RPS17,ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397]
6222,3916.859534,0.525389237,0.184492737,2.847750241,0.004402946,0.010772161,RPS18,ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401]
6223,2436.25533,0.749027701,0.1805337,4.148963324,3.34E-05,0.000127325,RPS19,ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]
6224,3812.767215,0.464757952,0.119289196,3.896060727,9.78E-05,0.000342767,RPS20,ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]
6227,764.7475266,0.367744472,0.227300902,1.617875107,0.105689516,0.171392705,RPS21,ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:10409]
6228,3615.147498,0.218594037,0.129197112,1.691942134,0.090657007,0.150706313,RPS23,ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:10410]
6229,4744.270328,0.417822545,0.144671562,2.888076536,0.003876055,0.009621647,RPS24,ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]
6230,2894.61471,0.042401455,0.119462197,0.354936174,0.722637408,0.793623883,RPS25,ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:10413]
6231,890.9666697,0.010315563,0.31362179,0.032891729,0.973760928,0.981681368,RPS26,ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]
6232,3173.747673,0.316526864,0.20286653,1.560271491,0.118695737,0.188603289,RPS27,ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]
6233,2810.44937,0.154066255,0.196492671,0.784081435,0.432992328,0.536446264,RPS27A,ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417]
6234,863.6955011,0.473539098,0.197496631,2.397707218,0.016498046,0.034753676,RPS28,ribosomal protein S28 [Source:HGNC Symbol;Acc:HGNC:10418]
6235,2991.876295,0.408619705,0.300570272,1.359481436,0.173994081,0.258423681,RPS29,ribosomal protein S29 [Source:HGNC Symbol;Acc:HGNC:10419]
6236,144.3321338,-1.145838708,0.331695246,-3.454492408,0.00055133,0.00166483,RRAD,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]"
6237,228.1239933,0.919377182,0.128411554,7.159614155,8.09E-13,8.34E-12,RRAS,RAS related [Source:HGNC Symbol;Acc:HGNC:10447]
6238,8527.833408,-0.20170495,0.151714574,-1.329502792,0.183682145,0.269884953,RRBP1,ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]
6239,1885.364952,-0.138678643,0.096055269,-1.443738018,0.148812683,0.227765883,RREB1,ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10449]
6240,425.6186998,0.599849717,0.08209902,7.306417498,2.74E-13,2.97E-12,RRM1,ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451]
6241,47.16109337,0.666428594,0.544030216,1.224984522,0.220581052,0.313328665,RRM2,ribonucleotide reductase regulatory subunit M2 [Source:HGNC Symbol;Acc:HGNC:10452]
6242,271.1292781,0.956035367,0.089609753,10.66887623,1.42E-26,4.55E-25,RTKN,rhotekin [Source:HGNC Symbol;Acc:HGNC:10466]
6247,6.47883737,-0.8284654,0.298663314,-2.77391083,0.005538686,0.013210906,RS1,retinoschisin 1 [Source:HGNC Symbol;Acc:HGNC:10457]
6248,178.0288526,0.140006946,0.072022432,1.94393526,0.051903259,0.094068595,RSC1A1,regulator of solute carriers 1 [Source:HGNC Symbol;Acc:HGNC:10458]
6249,3297.067024,-0.020905767,0.081686485,-0.255926876,0.798007302,0.851648414,CLIP1,CAP-Gly domain containing linker protein 1 [Source:HGNC Symbol;Acc:HGNC:10461]
6251,543.7597944,-0.177335649,0.077302576,-2.294045779,0.021787869,0.044280165,RSU1,Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]
6252,130.6438423,-0.73669457,0.208627437,-3.531149019,0.000413759,0.001284325,RTN1,reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]
6253,21.3697411,1.067174086,0.196318776,5.435924705,5.45E-08,3.21E-07,RTN2,reticulon 2 [Source:HGNC Symbol;Acc:HGNC:10468]
6256,982.0735216,-0.250920376,0.089496371,-2.8036933,0.005052094,0.012167051,RXRA,retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477]
6257,569.341021,0.051950647,0.061008554,0.851530539,0.394474706,0.49905939,RXRB,retinoid X receptor beta [Source:HGNC Symbol;Acc:HGNC:10478]
6258,227.639741,5.910143976,0.285780227,20.68073089,5.17E-95,4.77E-92,RXRG,retinoid X receptor gamma [Source:HGNC Symbol;Acc:HGNC:10479]
6259,1188.163098,0.064593089,0.080709837,0.800312467,0.423529782,0.527356969,RYK,receptor like tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10481]
6261,129.4916595,2.845473152,0.178638427,15.92867332,4.01E-57,6.92E-55,RYR1,ryanodine receptor 1 [Source:HGNC Symbol;Acc:HGNC:10483]
6262,2298.237561,-2.662055152,0.245323379,-10.85120857,1.97E-27,6.69E-26,RYR2,ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]
6263,109.5936143,-0.534744939,0.209821566,-2.548569957,0.010816559,0.023955242,RYR3,ryanodine receptor 3 [Source:HGNC Symbol;Acc:HGNC:10485]
6271,397.0851098,1.882785482,0.204249317,9.218074818,3.02E-20,6.05E-19,S100A1,S100 calcium binding protein A1 [Source:HGNC Symbol;Acc:HGNC:10486]
6272,2853.164159,0.148082485,0.078150189,1.894844858,0.058112958,0.103599078,SORT1,sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]
6273,75.27559561,2.644537171,0.39398091,6.712348509,1.92E-11,1.71E-10,S100A2,S100 calcium binding protein A2 [Source:HGNC Symbol;Acc:HGNC:10492]
6274,4.053530409,1.297314161,0.311470891,4.16512168,3.11E-05,0.000119284,S100A3,S100 calcium binding protein A3 [Source:HGNC Symbol;Acc:HGNC:10493]
6275,346.6313305,2.247144611,0.242366422,9.271682887,1.83E-20,3.71E-19,S100A4,S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]
6276,23.63615787,1.951479552,0.250232491,7.798665746,6.26E-15,7.84E-14,S100A5,S100 calcium binding protein A5 [Source:HGNC Symbol;Acc:HGNC:10495]
6277,3829.94915,2.38212081,0.153602316,15.50836515,3.05E-54,4.51E-52,S100A6,S100 calcium binding protein A6 [Source:HGNC Symbol;Acc:HGNC:10496]
6278,0.153953931,-0.332487355,1.489392896,-0.223236834,0.823351186,NA,S100A7,S100 calcium binding protein A7 [Source:HGNC Symbol;Acc:HGNC:10497]
6279,43.27709082,0.285038746,0.387356646,0.735856088,0.461818284,0.563984909,S100A8,S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]
6280,136.525178,0.966560779,0.352761976,2.739980054,0.006144291,0.014478422,S100A9,S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]
6281,394.4037474,1.500010256,0.175969084,8.524282893,1.54E-17,2.42E-16,S100A10,S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]
6282,607.3189449,1.302969772,0.192179446,6.779964255,1.20E-11,1.10E-10,S100A11,S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]
6283,3.45524502,-3.059880844,0.702908072,-4.353173571,1.34E-05,5.50E-05,S100A12,S100 calcium binding protein A12 [Source:HGNC Symbol;Acc:HGNC:10489]
6284,1036.876543,1.240743117,0.142427777,8.711384395,3.00E-18,5.04E-17,S100A13,S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490]
6285,24.3970012,1.917516381,0.383554446,4.999332954,5.75E-07,2.93E-06,S100B,S100 calcium binding protein B [Source:HGNC Symbol;Acc:HGNC:10500]
6286,3.325444477,-0.032629276,0.378008709,-0.086318848,0.931212956,0.95207552,S100P,S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]
6288,4.209915716,0.895548068,0.562898918,1.590957166,0.111619216,0.179226776,SAA1,serum amyloid A1 [Source:HGNC Symbol;Acc:HGNC:10513]
6289,3.942934233,1.619125051,0.603377101,2.683438016,0.007286948,0.016852143,SAA2,serum amyloid A2 [Source:HGNC Symbol;Acc:HGNC:10514]
6291,0.394199478,0.975348509,1.270716744,0.767557769,0.44274996,0.545710354,SAA4,"serum amyloid A4, constitutive [Source:HGNC Symbol;Acc:HGNC:10516]"
6293,668.5916832,-0.010067467,0.054969979,-0.183144817,0.854684392,0.89504595,VPS52,VPS52 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:10518]
6294,985.6232096,0.055643925,0.07972311,0.697964807,0.485199203,0.586640207,SAFB,scaffold attachment factor B [Source:HGNC Symbol;Acc:HGNC:10520]
6295,0.662080822,0.841944034,0.578123948,1.456338275,0.14529913,0.223064472,SAG,S-antigen visual arrestin [Source:HGNC Symbol;Acc:HGNC:10521]
6296,67.72029543,-0.085202764,0.121418865,-0.701725913,0.48285011,0.584237241,ACSM3,acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]
6297,365.0032603,-0.664907421,0.131100786,-5.071727213,3.94E-07,2.05E-06,SALL2,spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]
6299,1027.279415,0.217852692,0.152614333,1.427472032,0.153443881,0.233328869,SALL1,spalt like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10524]
6300,31.71927563,0.332914145,0.209157612,1.591690314,0.111454306,0.17904116,MAPK12,mitogen-activated protein kinase 12 [Source:HGNC Symbol;Acc:HGNC:6874]
6301,1546.14013,0.203187983,0.067564033,3.007339483,0.002635453,0.006820302,SARS1,seryl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:10537]
6302,568.3112843,0.157207327,0.085375362,1.841366444,0.065567877,0.114823745,TSPAN31,tetraspanin 31 [Source:HGNC Symbol;Acc:HGNC:10539]
6303,6879.138487,0.579718817,0.114733022,5.052763424,4.35E-07,2.25E-06,SAT1,spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]
6304,1262.24226,0.323150035,0.092023402,3.511607153,0.000445406,0.001373455,SATB1,SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541]
6305,2832.093258,-0.459261505,0.13494545,-3.403312259,0.000665741,0.001976708,SBF1,SET binding factor 1 [Source:HGNC Symbol;Acc:HGNC:10542]
6307,267.3104337,0.694976257,0.121334897,5.727752497,1.02E-08,6.59E-08,MSMO1,methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]
6309,521.4891196,0.559979109,0.124122778,4.511493542,6.44E-06,2.79E-05,SC5D,sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]
6310,2023.031822,0.026096676,0.071716892,0.363884649,0.715944148,0.787718975,ATXN1,ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]
6311,835.6973782,0.163573432,0.132462736,1.234863763,0.216881212,0.30895604,ATXN2,ataxin 2 [Source:HGNC Symbol;Acc:HGNC:10555]
6314,908.0519312,-0.059769933,0.100439648,-0.595083064,0.551787949,0.647500132,ATXN7,ataxin 7 [Source:HGNC Symbol;Acc:HGNC:10560]
6315,2.614550347,-0.75539398,1.059886425,-0.712712194,0.476023869,0.577665022,ATXN8OS,ATXN8 opposite strand lncRNA [Source:HGNC Symbol;Acc:HGNC:10561]
6317,1.271458925,1.111369836,1.053282965,1.0551484,0.291357459,0.392174617,SERPINB3,serpin family B member 3 [Source:HGNC Symbol;Acc:HGNC:10569]
6318,0.581491141,0.76272785,1.256399406,0.607074348,0.543801573,0.640454503,SERPINB4,serpin family B member 4 [Source:HGNC Symbol;Acc:HGNC:10570]
6319,297.0125366,1.381735603,0.393695737,3.509653455,0.000448691,0.001382662,SCD,stearoyl-CoA desaturase [Source:HGNC Symbol;Acc:HGNC:10571]
6320,48.25664332,0.269580114,0.160710954,1.677422148,0.093459961,0.154593958,CLEC11A,C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]
6322,344.0726963,-0.537161314,0.131169977,-4.095154435,4.22E-05,0.000157841,SCML1,Scm polycomb group protein like 1 [Source:HGNC Symbol;Acc:HGNC:10580]
6323,12.82916424,-0.142784567,0.43237965,-0.33022962,0.741226468,0.808105924,SCN1A,sodium voltage-gated channel alpha subunit 1 [Source:HGNC Symbol;Acc:HGNC:10585]
6324,76.0356793,2.285851533,0.19387007,11.79063657,4.36E-32,2.01E-30,SCN1B,sodium voltage-gated channel beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:10586]
6326,7.515929801,-1.53820328,0.331987158,-4.633321633,3.60E-06,1.63E-05,SCN2A,sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]
6327,57.60879792,1.227715265,0.184449768,6.656095462,2.81E-11,2.47E-10,SCN2B,sodium voltage-gated channel beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:10589]
6328,135.3107925,-3.97955779,0.229081849,-17.37177258,1.35E-67,3.89E-65,SCN3A,sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]
6329,177.9622486,0.431513481,0.187297234,2.303896705,0.021228443,0.043292999,SCN4A,sodium voltage-gated channel alpha subunit 4 [Source:HGNC Symbol;Acc:HGNC:10591]
6330,243.1179314,-1.466944298,0.155041288,-9.461636433,3.03E-21,6.55E-20,SCN4B,sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]
6331,25.68879416,1.01046154,0.244422773,4.134072807,3.56E-05,0.000135152,SCN5A,sodium voltage-gated channel alpha subunit 5 [Source:HGNC Symbol;Acc:HGNC:10593]
6332,82.153342,0.216533815,0.365960726,0.591685939,0.554060914,0.649459735,SCN7A,sodium voltage-gated channel alpha subunit 7 [Source:HGNC Symbol;Acc:HGNC:10594]
6334,122.7587445,2.592279226,0.281073154,9.22279197,2.89E-20,5.80E-19,SCN8A,sodium voltage-gated channel alpha subunit 8 [Source:HGNC Symbol;Acc:HGNC:10596]
6335,97.93936647,0.212806699,0.226230772,0.940662036,0.34687808,0.450829878,SCN9A,sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]
6336,0.623425357,-0.972346047,1.357920787,-0.716055057,0.473957353,0.575871017,SCN10A,sodium voltage-gated channel alpha subunit 10 [Source:HGNC Symbol;Acc:HGNC:10582]
6337,1435.418101,0.749300274,0.200683797,3.733735779,0.00018866,0.000627638,SCNN1A,sodium channel epithelial 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:10599]
6338,94.39630065,-1.495455093,0.205502341,-7.277070852,3.41E-13,3.65E-12,SCNN1B,sodium channel epithelial 1 subunit beta [Source:HGNC Symbol;Acc:HGNC:10600]
6339,41.18791814,0.329819818,0.141452722,2.331661162,0.019718523,0.040609772,SCNN1D,sodium channel epithelial 1 subunit delta [Source:HGNC Symbol;Acc:HGNC:10601]
6340,180.4484799,-0.570695338,0.205886098,-2.77189836,0.005573044,0.013283051,SCNN1G,sodium channel epithelial 1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:10602]
6341,505.9402709,-0.581489913,0.057811231,-10.05842463,8.43E-24,2.23E-22,SCO1,synthesis of cytochrome C oxidase 1 [Source:HGNC Symbol;Acc:HGNC:10603]
6342,988.1510093,-0.101348273,0.087187926,-1.16241179,0.245068237,0.340756325,SCP2,sterol carrier protein 2 [Source:HGNC Symbol;Acc:HGNC:10606]
6343,9.039719774,0.217097313,0.272069114,0.79794913,0.424900011,0.528507778,SCT,secretin [Source:HGNC Symbol;Acc:HGNC:10607]
6344,76.00431205,0.100740001,0.218027326,0.462052177,0.644043904,0.727538582,SCTR,secretin receptor [Source:HGNC Symbol;Acc:HGNC:10608]
6345,229.4361161,2.260555145,0.246458523,9.17215245,4.64E-20,9.09E-19,SRL,sarcalumenin [Source:HGNC Symbol;Acc:HGNC:11295]
6346,0.252362244,1.419981361,1.373939863,1.033510563,0.30136503,NA,CCL1,C-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10609]
6347,219.936639,-1.437146484,0.371768945,-3.865698047,0.000110772,0.000384265,CCL2,C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]
6348,44.15641461,-0.646961,0.338759422,-1.909794849,0.056159633,0.100588599,CCL3,C-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:10627]
6351,64.47846757,-1.469140107,0.330449595,-4.4458826,8.75E-06,3.70E-05,CCL4,C-C motif chemokine ligand 4 [Source:HGNC Symbol;Acc:HGNC:10630]
6352,158.0115291,-1.009754618,0.3348782,-3.0152892,0.002567343,0.006664861,CCL5,C-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10632]
6354,0.799659792,2.030809042,0.906738629,2.23968515,0.02511137,0.050080142,CCL7,C-C motif chemokine ligand 7 [Source:HGNC Symbol;Acc:HGNC:10634]
6355,14.72084798,-0.542755451,0.352427699,-1.540047652,0.123548738,0.195076955,CCL8,C-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:10635]
6356,0.324630289,-0.127545957,1.224755696,-0.104139918,0.917058313,NA,CCL11,C-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10610]
6357,16.45907484,3.490275124,0.431775849,8.083534847,6.29E-16,8.61E-15,CCL13,C-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10611]
6358,62.95671976,-2.850584175,0.263411785,-10.82177921,2.71E-27,9.11E-26,CCL14,C-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10612]
6359,0.453912337,-0.98085772,0.802999466,-1.22149237,0.221899653,0.314745063,CCL15,C-C motif chemokine ligand 15 [Source:HGNC Symbol;Acc:HGNC:10613]
6360,5.463823405,-1.063565345,0.362509953,-2.933892811,0.003347398,0.008444946,CCL16,C-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:10614]
